r_R,alpha,phi,a,aline,Ct,Cx,Cy,Cq,Cp,N,T
0.68875,9.103442072696588,36.459057927303405,0.21316059548482244,0.08939851315087742,0.9669257219084882,1.2066584433602197,0.9125106999529163,0.1111663518784439,1.8854546336715923,937.6015308317994,709.041928048599
0.69625,9.036593548636723,36.15090645136328,0.21449485660069367,0.087994584798824,0.9696513701023233,1.2067266572758708,0.902364092540704,0.1111663518784439,1.8854546336715923,950.4831149185491,710.7507141716046
0.70375,8.965200315019466,35.84729968498053,0.21580290946749942,0.08662051846697581,0.9719389867667502,1.206233791724359,0.892035233738451,0.1111663518784439,1.8854546336715923,962.9882618837667,712.1500534725261
0.7112499999999999,8.889349224933511,35.548150775066496,0.21708511788279225,0.08527562493113097,0.9737742939244355,1.2051697215705899,0.8815236679044515,0.1111663518784439,1.8854546336715923,975.0887988825683,713.2305426685587
0.71875,8.808728881601795,35.253771118398205,0.21835329951004911,0.08396407133216198,0.9752005959237491,1.2035963496759603,0.8708855332375575,0.1111663518784439,1.8854546336715923,986.814218098286,714.0286083173173
0.72625,8.723356948930089,34.96414305106991,0.21961015751980864,0.08268588008472559,0.9762126184483828,1.2015142403117427,0.8601270863182491,0.1111663518784439,1.8854546336715923,998.146170593347,714.5421407651567
0.73375,8.633244362139315,34.679255637860685,0.2208586265315733,0.08144113655317549,0.9768047773224562,1.198923496793939,0.8492541374450768,0.1111663518784439,1.8854546336715923,1009.0657645698483,714.7689388077857
0.74125,8.538394827841273,34.39910517215873,0.2221018962572909,0.08022999360642288,0.9769711318877342,1.1958237076739122,0.8382720449506039,0.1111663518784439,1.8854546336715923,1019.5535003551204,714.7066847685295
0.74875,8.439286175765744,34.123213824234256,0.22332881344874136,0.0790470064978245,0.9766323087499309,1.192123660317911,0.8271179368317885,0.1111663518784439,1.8854546336715923,1029.5122186045805,714.2950438281341
0.75625,8.335765256948171,33.85173474305183,0.22454694702875486,0.0778942745252032,0.9758017483039497,1.1878474875867069,0.8158176179627011,0.1111663518784439,1.8854546336715923,1038.9402267717583,713.5476143764582
0.7637499999999999,8.22750914388206,33.58499085611794,0.22576941295440037,0.07677577351312433,0.9745175390314689,1.1830492322141162,0.8044179719220234,0.1111663518784439,1.8854546336715923,1047.8629031656517,712.4976108046532
0.77125,8.114486854611407,33.32301314538859,0.22700065899501107,0.07569198754980956,0.9727716245665583,1.1777257101473089,0.7929225170572599,0.1111663518784439,1.8854546336715923,1056.257129702436,711.1418683715199
0.77875,7.996678397296932,33.06582160270306,0.22824485622908958,0.07464325942301397,0.9705517454834188,1.171868576032635,0.7813312441602205,0.1111663518784439,1.8854546336715923,1064.0948398718854,709.474221039627
0.78625,7.874805363131209,32.81269463686879,0.22948217995352546,0.07362171586143795,0.9677273676400211,1.1653258521607355,0.7695443156892845,0.1111663518784439,1.8854546336715923,1071.2165263086874,707.3974950137531
0.79375,7.748037951410815,32.56446204858918,0.23074264565765235,0.07263678499199483,0.9644057821027224,1.1582352450247513,0.7576661535193984,0.1111663518784439,1.8854546336715923,1077.7229379240482,704.998571269595
0.80125,7.616292537786272,32.32120746221373,0.23203275238491852,0.07168946310211462,0.9605751173170818,1.150588909903496,0.7456978468013378,0.1111663518784439,1.8854546336715923,1083.5849327870753,702.2725008478193
0.80875,7.479592582695396,32.082907417304604,0.23335555744575756,0.07077955743615297,0.9562026652762347,1.1423538827435322,0.7336235718003368,0.1111663518784439,1.8854546336715923,1088.7491428072296,699.1984244168904
0.8162499999999999,7.338436655647623,31.849063344352388,0.23469807008269747,0.06990175725616812,0.9511772979053219,1.1334031428354172,0.721364571068036,0.1111663518784439,1.8854546336715923,1093.0706999242927,695.6946269138982
0.82375,7.191971777656448,31.62052822234355,0.23609260083496755,0.06906547198587856,0.945591890231078,1.1238558149364712,0.7090114664925377,0.1111663518784439,1.8854546336715923,1096.6366321216499,691.8395904673591
0.83125,7.040024240242651,31.397475759757352,0.23754928889003366,0.06827260315560964,0.9394272859088856,1.1136956006789958,0.6965615802328001,0.1111663518784439,1.8854546336715923,1099.4067803499058,687.6246290030158
0.83875,6.882973569149616,31.17952643085038,0.23905876902048082,0.06751954841668217,0.9325693207693208,1.1027938115961984,0.6839436634763455,0.1111663518784439,1.8854546336715923,1101.2279861215527,682.9725513788414
0.84625,6.720224845151797,30.9672751548482,0.2406460593038296,0.06681254880194289,0.9250485622755205,1.0911940243550622,0.6711947840082096,0.1111663518784439,1.8854546336715923,1102.1147042092064,677.9121075934972
0.85375,6.551287875644729,30.76121212435527,0.24233311039863917,0.06615672485592357,0.9168670169773234,1.0789056836757125,0.6583306342062485,0.1111663518784439,1.8854546336715923,1102.048351024651,672.4519120005643
0.86125,6.3764429604430966,30.561057039556903,0.24411473474911477,0.06554926164473075,0.9078959737709144,1.0657835462242238,0.6452688238812141,0.1111663518784439,1.8854546336715923,1100.8519285338218,666.5006526972037
0.8687499999999999,6.194950304968145,30.367549695031858,0.2460220396726764,0.06499807911590379,0.8981452484333067,1.0518477324579436,0.6320374710818637,0.1111663518784439,1.8854546336715923,1098.512433271354,660.0774987215857
0.87625,6.006050232917811,30.18144976708219,0.2480877062197073,0.06451123296796513,0.887605853585709,1.0370961180011182,0.6186510650977428,0.1111663518784439,1.8854546336715923,1094.994079858534,653.1884962464727
0.88375,5.810128213723242,30.002371786276754,0.2503026106239534,0.0640854588996631,0.8760739886811901,1.0212983164904503,0.6049852533210799,0.1111663518784439,1.8854546336715923,1090.0183152105662,645.692836171876
0.89125,5.60554317118412,29.831956828815876,0.25273290170940343,0.0637376931211312,0.8636156867637484,1.0045417736268734,0.5911132961059655,0.1111663518784439,1.8854546336715923,1083.6365567960493,637.6558881727086
0.8987499999999999,5.391711074001925,29.670788925998075,0.25540618274065946,0.06347469551964717,0.8500979058063349,0.9866815312216048,0.5769706867875866,0.1111663518784439,1.8854546336715923,1075.6511161741496,628.9964325920321
0.90625,5.1675273905118395,29.51997260948816,0.25837014056686775,0.06330855936183073,0.8354115993986784,0.9676021964052872,0.5625143437608163,0.1111663518784439,1.8854546336715923,1065.8893013666452,619.6534310354085
0.91375,4.931434676443136,29.381065323556868,0.2616904465564069,0.06325616026206088,0.8194411799493853,0.9471824667346468,0.547702375625194,0.1111663518784439,1.8854546336715923,1054.165399824527,609.5645918956034
0.9212499999999999,4.6819764789072345,29.255523521092773,0.2654292129832572,0.06333426587697699,0.8019629401323835,0.9251781809149672,0.5324287900016024,0.1111663518784439,1.8854546336715923,1040.148585364612,598.5928593558767
0.92875,4.4165079375983325,29.145992062401668,0.26969509141977877,0.06357199596886194,0.7827851574531235,0.9013855530786562,0.5166195676086693,0.1111663518784439,1.8854546336715923,1023.5404054182591,586.6313253758583
0.93625,4.13229186095738,29.05520813904262,0.2746001633008277,0.06400132793016597,0.7615439334508174,0.8754064884512154,0.5001017939754724,0.1111663518784439,1.8854546336715923,1003.8073609601855,573.4545821223361
0.94375,3.8245832904922104,28.98791670950779,0.2803357883488689,0.06467540760797642,0.737865157139709,0.8468364850996986,0.4827094290851573,0.1111663518784439,1.8854546336715923,980.3870140946567,558.8352228357505
0.9512499999999999,3.486968776929089,28.95053122307091,0.2871572436783273,0.06566821840546032,0.7111596605933861,0.8150328958754302,0.464166605770376,0.1111663518784439,1.8854546336715923,952.4131131486257,542.4055449277989
0.95875,3.1108047511733155,28.951695248826685,0.2954023342646823,0.06708375754864168,0.6804413396977678,0.7789112013571204,0.443982048707714,0.1111663518784439,1.8854546336715923,918.4587383409197,523.5246220514197
0.96625,2.680348363801073,29.007151636198923,0.30567902180240875,0.06910973294362605,0.6443683923452812,0.7370020632515978,0.42150275453543623,0.1111663518784439,1.8854546336715923,876.5714441291155,501.3246185735511
0.9737499999999999,2.169619360098295,29.142880639901716,0.31897281104684805,0.0720649110447939,0.6004893877918843,0.6866004591468186,0.39544890376543834,0.1111663518784439,1.8854546336715923,823.2209039678514,474.1357214287387
0.98125,1.5279551408604668,29.409544859139533,0.33715841475713954,0.07659160997454803,0.5440016771776668,0.622384065929112,0.36320678863069616,0.1111663518784439,1.8854546336715923,751.5251014842221,438.57006248699764
0.98875,0.6307653603847463,29.931734639615257,0.36469253147300484,0.08433603125719255,0.46345934486534873,0.5315998953018496,0.3182191418412637,0.1111663518784439,1.8854546336715923,645.1515164150288,386.1918779999167
0.99625,-1.020736583449228,31.208236583449228,0.418225879584509,0.10243428830124056,0.314193476426731,0.36393134988705955,0.23248282834340372,0.1111663518784439,1.8854546336715923,440.68582416856225,281.5143208886665
