r_R,alpha,phi,a,aline,Ct,Cx,Cy,Cq,Cp,N,T
0.47125,-2.9899010554271896,59.4274010554272,0.010455347773070663,0.0323170467388818,0.04050262393330575,0.09564522361488662,0.1823670883237373,0.018732677370089143,0.16063124055421324,26.871883333446657,51.23671560461582
0.47875,-2.959588792942604,59.022088792942604,0.010663179809966549,0.03182595397411542,0.04139816460316191,0.09873491336712564,0.1846770230174319,0.018732677370089143,0.16063124055421324,27.90316431120947,52.190994472236625
0.48624999999999996,-2.9318267122897623,58.61932671228976,0.010859513203397902,0.03132193843137114,0.04223294588366312,0.10170028886564172,0.18670618527295035,0.018732677370089143,0.16063124055421324,28.91176284036145,53.077577356457056
0.49375,-2.9066318165185123,58.21913181651851,0.011044163660901801,0.030806213888224767,0.043006230135588186,0.10453438289924546,0.1884561836295241,0.018732677370089143,0.16063124055421324,29.89524147596145,53.89559837621066
0.50125,-2.8840185429961807,57.82151854299617,0.011216939121660286,0.030279892110771485,0.04371732071086858,0.10723046329192082,0.18992894662584656,0.018732677370089143,0.16063124055421324,30.851160545303873,54.64425168622697
0.50875,-2.863998952904673,57.42649895290468,0.011377641386875274,0.02974399356927696,0.04436555929557025,0.10978203090570682,0.19112669563233067,0.018732677370089143,0.16063124055421324,31.77707840896517,55.32278773719858
0.51625,-2.8465828965743825,57.03408289657438,0.011526067449278258,0.029199456681777942,0.04495032375744625,0.1121828179415297,0.19205192050453795,0.018732677370089143,0.16063124055421324,32.67055192017252,55.93051017387196
0.5237499999999999,-2.8317781576693406,56.64427815766935,0.011662010555599478,0.02864714578978297,0.04547102643243669,0.11442678650178231,0.1927073577130283,0.018732677370089143,0.16063124055421324,33.52913707165777,56.466773288057595
0.53125,-2.819590578297664,56.257090578297664,0.01178526103410073,0.028087858050062715,0.045927112808275716,0.11650812741849578,0.1930959707019007,0.018732677370089143,0.16063124055421324,34.35038983071814,56.9309799695419
0.53875,-2.8100241676152535,55.87252416761525,0.01189560690886108,0.027522329390784358,0.046318060547205414,0.11842125929986916,0.19322093218809222,0.018732677370089143,0.16063124055421324,35.13186714827121,57.32258008427273
0.54625,-2.8030811956105666,55.49058119561057,0.011992834322995428,0.026951239667255173,0.04664337881253024,0.12016082778936343,0.1930856082031238,0.018732677370089143,0.16063124055421324,35.87112813959007,57.641069233529706
0.55375,-2.7987622738376032,55.11126227383761,0.012076727787531048,0.026375217129495896,0.0469026078598014,0.12172170501237409,0.19269354367664696,0.018732677370089143,0.16063124055421324,36.56573542869298,57.885987845645786
0.56125,-2.7970664245638943,54.734566424563894,0.01214707027057987,0.02579484229887387,0.047095318860369176,0.12309898919314059,0.19204844939422022,0.018732677370089143,0.16063124055421324,37.213256650442915,58.05692056019703
0.56875,-2.79799113961829,54.36049113961829,0.012203643139030131,0.025210651336817755,0.04722111392887475,0.12428800442618729,0.1911541901829234,0.018732677370089143,0.16063124055421324,37.81126610476847,58.15349586967183
0.5762499999999999,-2.801532430046862,53.98903243004686,0.012246225962920599,0.02462313897644558,0.0472796263301106,0.12528430058941029,0.19001477419848148,0.018732677370089143,0.16063124055421324,38.357346558145565,58.175385988585646
0.58375,-2.8076848675219495,53.62018486752195,0.012274596190802747,0.02403276107737383,0.04727052084432259,0.12608365338925145,0.188634343205822,0.018732677370089143,0.16063124055421324,38.8490911883998,58.12230692461528
0.5912499999999999,-2.816441618298917,53.253941618298924,0.012288528702667424,0.02343993685479486,0.04719349427345132,0.12668206453210445,0.18701716376150165,0.018732677370089143,0.16063124055421324,39.28410566997035,57.9940187305924
0.59875,-2.827794470373995,52.890294470374,0.012287795245371486,0.02284505082594176,0.047048276074093016,0.12707576202027882,0.18516761922158342,0.018732677370089143,0.16063124055421324,39.66001039806687,57.790325920228334
0.60625,-2.8417338543651454,52.529233854365145,0.012272163753890218,0.022248454510111728,0.046834629106077504,0.12726120057534995,0.183090202512303,0.018732677370089143,0.16063124055421324,39.97444285160876,57.51107803422043
0.61375,-2.858248858512617,52.17074885851262,0.012241397560116865,0.021650467912364753,0.04655235048859434,0.12723506219668593,0.18078950961360232,0.018732677370089143,0.16063124055421324,40.22506009652065,57.15617034702146
0.62125,-2.877327238076269,51.81482723807627,0.012195254489290723,0.02105138081571526,0.046201272558756064,0.1269942568683055,0.17827023371738684,0.018732677370089143,0.16063124055421324,40.40954143286298,56.725544708052055
0.62875,-2.8989554192911413,51.46145541929114,0.012133485842426262,0.02045145390197525,0.045781263930401106,0.1265359234330299,0.1755371600333711,0.018732677370089143,0.16063124055421324,40.52559119142355,56.21919051454896
0.63625,-2.9231184979294653,51.110618497929465,0.012055835261302786,0.01985091971728901,0.045292230653850594,0.1258574306591831,0.17259516122576826,0.018732677370089143,0.16063124055421324,40.570941687819584,55.637145816622805
0.64375,-2.949800232403682,50.76230023240368,0.011962037470628685,0.019249983494738745,0.0447341174803074,0.12495637853202282,0.16944919347411566,0.018732677370089143,0.16063124055421324,40.543356344914415,54.97949855852151
0.65125,-2.9789830312310386,50.41648303123104,0.01185181688985971,0.01864882384309412,0.044106909237617356,0.12383059980959253,0.16610429316121067,0.018732677370089143,0.16063124055421324,40.44063299744441,54.24638796356759
0.65875,-3.010647899526944,50.073147899526944,0.011724823108619635,0.018047653230201424,0.04341039638936022,0.12247751134599816,0.1625661239304777,0.018732677370089143,0.16063124055421324,40.26038857880622,53.43818017906887
0.66625,-3.0447744458770103,49.73227444587702,0.011580680462338656,0.017446669975355232,0.04264437412622498,0.12089464700656666,0.15884055355283183,0.018732677370089143,0.16063124055421324,40.00023560638195,52.55534238514539
0.67375,-3.081340964046362,49.39384096404636,0.011419197677100023,0.016845856971314046,0.041809429171144594,0.11908184453259413,0.1549317692014343,0.018732677370089143,0.16063124055421324,39.658528758783135,51.597840532630045
0.68125,-3.1203242125699973,49.05782421257,0.011240041104474647,0.01624529071795372,0.04090572474837257,0.11703789407798305,0.15084510901183731,0.018732677370089143,0.16063124055421324,39.233241312179906,50.56603768588148
0.68875,-3.1616994378333345,48.724199437833335,0.011042857418515226,0.015645022675687688,0.03993347316451329,0.11476183240440849,0.1465859848004696,0.018732677370089143,0.16063124055421324,38.722401030533156,49.46035776857617
0.69625,-3.2054403166810843,48.39294031668108,0.01082727113043364,0.015045079186115709,0.038892938195766766,0.11225294740838562,0.14215988314377204,0.018732677370089143,0.16063124055421324,38.12409509696267,48.2812881895108
0.70375,-3.2515188882236785,48.06401888822368,0.010592881832721996,0.014445461245595122,0.03778443774158091,0.10951078349829296,0.13757236740433174,0.018732677370089143,0.16063124055421324,37.436475460311776,47.02938278612117
0.7112499999999999,-3.2999054733284154,47.73740547332842,0.010339261133491044,0.013846144118767644,0.036608346788745375,0.10653514797183336,0.13282908080541292,0.018732677370089143,0.16063124055421324,36.65776466069279,45.70526513511144
0.71875,-3.3505685799897265,47.41306857998973,0.010065949234195128,0.013247076775660416,0.035365100738292334,0.10332611857075383,0.12793575067572777,0.018732677370089143,0.16063124055421324,35.786262209948255,44.309632288888146
0.72625,-3.403474792409348,47.09097479240935,0.009772451094903817,0.012648181132187748,0.034055199157944735,0.09988405242245453,0.12289819401177496,0.018732677370089143,0.16063124055421324,34.82035161797014,42.843259007996465
0.73375,-3.4585886413053757,46.771088641305376,0.009458232119350226,0.012049351068409786,0.0326792100316757,0.09620959660764775,0.11772232452530416,0.018732677370089143,0.16063124055421324,33.758508170414935,41.307002569968304
