r_R,iter_0,iter_1,iter_2,iter_3,iter_4,iter_5
0.85375,0.36950905364793407,0.3689273857381813,0.04146205300872611,0.037806028281270235,0.037692992628628685,0.037692876900097594
0.86125,0.3846900990105097,0.3840781721789376,0.041236417458711934,0.03729855471431417,0.03717207367929439,0.037171934793927684
0.8687499999999999,0.4016260821542142,0.4009797607184854,0.04101377754757926,0.036769748193814844,0.03662812721392212,0.036627960776071194
0.87625,0.420641416777458,0.4199556812817016,0.040798452956941525,0.03621970270847815,0.036060969317922215,0.03606076967619539
0.88375,0.4421503107724801,0.4414189821863444,0.040595361992208034,0.03564861357054479,0.035469896710010114,0.035469873779874664
0.89125,0.4666907489681672,0.46590609656070425,0.04041068828494852,0.03505008695285861,0.03485177892238579,0.03485168415420995
0.8987499999999999,0.49497537718854834,0.49412754607826204,0.04025239549028946,0.03443070806057801,0.03420989743961244,0.034209664539613716
0.90625,0.5279700632586539,0.5270462127017218,0.04013090653724656,0.03379130594010426,0.03354423111303107,0.03354383312107807
0.91375,0.5670195958088429,0.566002554548613,0.040053984214531366,0.033135457518888065,0.03285485990800969,0.032854359766292224
0.9212499999999999,0.6140574592659426,0.6129235354867344,0.04004528225409425,0.03246288049064477,0.032141974347352636,0.03214136073393171
0.92875,0.6719740696059312,0.6706892941601007,0.040131799239640976,0.03177498657188514,0.031405719365040684,0.03140495579765746
0.93625,0.7453043912588421,0.7438176466318899,0.04035129709520946,0.031076821968595597,0.030648246249160613,0.030647284618183366
0.94375,0.8416154173104847,0.8398448046060308,0.04076006794798531,0.030374740942003875,0.029871779487949238,0.029870549281147615
0.9512499999999999,0.9746013799532111,0.9724041117822386,0.041445506575148776,0.029678986282054683,0.029080019316009283,0.029078412659863367
0.95875,1.1719933235015867,1.1690886428616813,0.042552117696075205,0.029005591534413323,0.028277652372052885,0.02827549838834807
0.96625,1.5001601084341358,1.4958835129960997,0.04433962706782257,0.028385598362568716,0.0274762464919841,0.027473234360069588
0.9737499999999999,2.1692642842918324,2.1614339942523615,0.047324119649358586,0.027878962475393926,0.026694315191298647,0.02668984702411228
0.98125,4.402999254453197,4.375982209489497,0.05272276481870584,0.027618867702606145,0.025963391248895868,0.025956836079994057
0.98875,-18.004373703815,-18.361022337323032,0.0644049512625251,0.0279729514052349,0.025329601640382525,0.025317715276814083
0.99625,-2.1819776125863655,-2.184926724988713,0.10879659491309107,0.031012879201588357,0.024583312535942765,0.024539697786115193
